region,h,config,cv_rmse_mean,rmse_2021,rmse_2022,rmse_2023,rmse_2024,rmse_2025
남해군,3,기온|패턴,0.9598403265248516,0.9032753495719857,0.9747785943195455,0.9066772615118335,1.0132390202235948,1.0012314069972987
남해군,3,기온+풍속|스냅샷,0.9356722728157314,0.8462431409056714,0.9429280979702201,0.8994453071875569,1.0268510871221423,0.962893730893066
남해군,3,기온+풍속|패턴,0.9784474566315119,0.9368993513675524,1.0177064965140317,0.9132952231820674,1.0149224325904551,1.0094137795034532
남해군,3,기온+풍속+강수|스냅샷,0.9360217868674553,0.8512336721304534,0.9420905380074346,0.8982951555880342,1.0262826319141651,0.9622069366971892
남해군,3,기온+풍속+강수|패턴,0.9516027485933443,0.9127235116105804,1.0281091358120236,0.8849011896951638,0.9701949468699769,0.962084958978977
남해군,4,수온만|스냅샷,1.066691398630145,0.9411411353385853,1.0086979803892309,1.0713667004830099,1.272226401899207,1.040024775040692
남해군,4,수온만|패턴,1.0663366461802886,0.9332829609845603,1.0117014815238548,1.0687837947021877,1.2790072982666227,1.038907695424217
남해군,4,기온|스냅샷,1.0629900863784827,0.9831864386335825,1.0573875838014806,1.0271318706189727,1.2289402809202459,1.0183042579181327
남해군,4,기온|패턴,1.0957079877453908,1.068506551371148,1.0733747238087983,1.0239390603015386,1.2200955807902878,1.092624022455182
남해군,4,기온+풍속|스냅샷,1.063092223909744,0.9911639788845311,1.0504559141074583,1.022945150069484,1.2332579907017693,1.0176380857854777
